1615	Lee Tamahori	David Mamet	Anthony Hopkins#Alec Baldwin#Elle Macpherson	English	An intellectual billionaire and two lesser men struggle to band together and survive after getting stranded in the Alaskan wilderness with a blood-thirsty Kodiak Bear hunting them down.
1616	Coby Ruskin	Ben Joelson#Art Baer	Jim Nabors#Frank Sutton#Ted Bessell	None	Gomer won't rest until he helps to reunite Sergeant Carter with Miss Bunny after they had a lovers spat.
1617	Curtis Hanson	James Ellroy#Brian Helgeland	Kevin Spacey#Russell Crowe#Guy Pearce	USA	As corruption grows in 1950s Los Angeles, three policemen -- one strait-laced, one brutal, and one sleazy -- investigate a series of murders with their own brand of justice.
1619	Jean-Jacques Annaud	Heinrich Harrer#Becky Johnston	Brad Pitt#David Thewlis#BD Wong	USA#UK	True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.
1620	Gary Fleder	James Patterson#David Klass	Morgan Freeman#Ashley Judd#Cary Elwes	English#Mandarin	Police hunting for a serial kidnapper are helped when a victim manages to escape for the first time.
1621	George Tillman Jr.	George Tillman Jr.	Vanessa Williams#Vivica A. Fox#Nia Long	English	One person can keep a family together and, when that one person is gone, a family can be torn apart.
1622	Matthew Harrison	Kevin Corrigan#Matthew Harrison	Kevin Corrigan#Linda Fiorentino#Michael Rapaport	English	Redmond is a young guy who can't find what to do with his life. When his uncle Sam gives him the bag to deliver to some uptown connection he fails to do so and it gets them in trouble with ...
1623	Robert Kurtzman	Peter Atkins	Tammy Lauren#Andrew Divoff#Robert Englund	English	A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth.
1624	Jocelyn Moorhouse	Jane Smiley#Laura Jones	Michelle Pfeiffer#Jessica Lange#Jennifer Jason Leigh	English	"King Lear" set on a farm in Iowa.
1625	David Fincher	John Brancato#Michael Ferris	Michael Douglas#Deborah Kara Unger#Sean Penn	English#Cantonese#German	After a wealthy banker is given an opportunity to participate in a mysterious game, his life is turned upside down when he becomes unable to distinguish between the game and reality.
1626	Félix Enríquez Alcalá	Jeb Stuart#Jeb Stuart	Steven Seagal#Kris Kristofferson#Marg Helgenberger	USA	Going undercover in rural Kentucky, an environmental agent tries to prove the dumping of toxic waste in the local coal mines by ruthless industrialists.
1627	Oliver Stone	John Ridley#John Ridley	Sean Penn#Jennifer Lopez#Nick Nolte	English	A man heading to Vegas to pay off his gambling debt before the Russian mafia kills him is forced to stop in an Arizona town where everything that can go wrong does go wrong.
1628	John Patrick Kelley	John Patrick Kelley	Kate Capshaw#Jeremy Davies#Vince Vaughn	USA	A drifter enters a small town looking for employment. While working at the local cattle ranch, he meets and falls in love with the beautiful Kitty and becomes involved in a deadly yet erotic love triangle.
1629	Craig Zukowski#Michael Maliani	Michael Maliani#Barry O'Brien	Mary Long#Jonathan Potts#Tracey Moore	DIC Entertainment	Chester's new invention is a match making computer that he uses to help Tara find a perfect date.
1630	Larry Arrick	Mel Shapiro#Mel Shapiro	Sally Kellerman#Ed Begley Jr.#Sandra Taylor	English	Harvey Dankworth is having an affair on the side, and the problems in his family life with wife Mary Jane arise. But she is also not interested in sex with him.. They start going to ...
1631	None	None	None	USA	None
1632	Keith Samples	Kevin Meyer#Keith Samples	Greg Kinnear#Lauren Holly#Joan Cusack	English#Cantonese#Japanese	Greg Kinnear plays a carriage-shy husband in a romantic comedy about a couple trying to conceive a child.
1633	Victor Nunez	Victor Nunez	Peter Fonda#Patricia Richardson#Christine Dunford	English	A reclusive beekeeper slowly pulls his dysfunctional family back together, but not without having to fight his son's previous dastardly cohorts.
1635	Ang Lee	Rick Moody#James Schamus	Kevin Kline#Joan Allen#Sigourney Weaver	USA	In suburban New Canaan, Connecticut, 1973, middle class families experimenting with casual sex and substance abuse find their lives beyond their control.
1636	Gavin Wilding	Pat Bermel#Jason Schombing	John Stockwell#Mario Van Peebles#Jerry Stiller	English	Victor Mallick returned to his home and found out that all of his friends have arranged a surprise bachelor/stag party for him. Two strippers were hired to cheer up the party. However, when...
1639	Kevin Smith	Kevin Smith	Ben Affleck#Joey Lauren Adams#Ethan Suplee	USA	Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.
1640	Lionel C. Martin	Mark Brown#Mark Brown	Bill Bellamy#Natalie Desselle Reid#Lark Voorhies	English	A playboy gets the tables turned on him when a party is arranged with all of the women he has been two-timing are in attendance.
1641	Peter Cattaneo	Simon Beaufoy	Robert Carlyle#Tom Wilkinson#Mark Addy	UK#USA	Six unemployed steel workers form a male striptease act. The women cheer them on to go for "the full monty" - total nudity.
1642	Mike Binder	Mike Binder	Alan Arkin#Matt Craven#Diane Lane	Canada#USA	Seven friends reunite for a week-long reunion at a summer camp in Ontario they used to attend as children which is now threatened with being closed down.
1643	John Madden	Jeremy Brock	Judi Dench#Billy Connolly#Geoffrey Palmer	UK#Ireland#USA	When Queen Victoria's husband dies, she finds solace in her trusted servant, Mr. Brown, but their relationship also brings scandal and turmoil.
1644	Jim Gillespie	Lois Duncan#Kevin Williamson	Jennifer Love Hewitt#Sarah Michelle Gellar#Anne Heche	English	Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.
1645	Taylor Hackford	Andrew Neiderman#Jonathan Lemkin	Keanu Reeves#Al Pacino#Charlize Theron	USA#Germany	An exceptionally adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss - the biggest opportunity of his career to date.
1646	Stuart Gillard	Oren Aviv#Craig Mazin	Harland Williams#Jessica Lundy#William Sadler	USA	Fred Z. Randall is a geeky spacecraft designer who gets the chance to make his dream come true and travel to Mars.
1647	Andy Wilson	Mark Haskell Smith	David Duchovny#Timothy Hutton#Angelina Jolie	English#Russian	A disgraced surgeon leaves his former life and enters the criminal underworld as a gunshot doctor.
1648	Mark Waters	Wendy MacLeod#Mark Waters	Parker Posey#Josh Hamilton#Tori Spelling	USA	A mentally unbalanced young woman - who is convinced she is Jackie Kennedy - flies into a murderous rage when her brother returns home to reveal he is engaged.
1649	None	None	None	English	None
1650	Agnieszka Holland	Henry James#Carol Doyle	Jennifer Jason Leigh#Albert Finney#Maggie Smith	English#French	Catherine Sloper has found the man of her dreams in Morris Townsend, but her plans to marry him are strongly opposed by her father, who believes Townsend is only interested in his daughter ...
1651	Guy Ferland	Joe Eszterhas	Kevin Bacon#Brad Renfro#Maximilian Schell	English	A loner befriends a local celebrity, Billy Magic, but soon begins to tell lies in order maintain the friendship and the newfound status.
1652	Jim Jarmusch	Neil Young#Jim Jarmusch#Ralph Molina	None	USA	This film documents Neil Young and Crazy Horse's 1996 concert tour. Jim Jarmusch interviews the band about their long history, and we see backstage footage from the 1970s and 1980s.
1653	Andrew Niccol	Andrew Niccol	Ethan Hawke#Uma Thurman#Jude Law	USA	A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.
1654	Charles Sturridge	Albert Ash#Tom McLoughlin	Paul McGann#Florence Hoath#Elizabeth Earl	English	In 1917, two children take a photograph, which is soon believed by some to be the first scientific evidence of the existence of fairies.
1655	Joe Chappelle	Dean R. Koontz#Dean R. Koontz	Peter O'Toole#Rose McGowan#Joanna Going	English	One hundred fifty dead, and three hundred fifty missing in the tiny mountain town of Snowfield, Colorado, and that's only the beginning.
1656	Beeban Kidron	Joseph Conrad#Tim Willocks	Rachel Weisz#Vincent Perez#Ian McKellen	English	The film tells the story of Russian émigré, and the only survivor from ship crash Yanko Goorall, and servant Amy Foster in the end of nineteenth century. When Yanko enters a farm, sick and ...
1657	John O'Hagan	Bill Griffith#John McGarr#Eddie Money	None	English	
1658	Danny Boyle	John Hodge	Cameron Diaz#Ewan McGregor#Holly Hunter	English	A desperate guy kidnaps a daughter of his former boss who recently fired him. Two angels are sent to Earth for checking if love is possible in this case.
1659	Morgan J. Freeman	Morgan J. Freeman	Brendan Sexton III#Shawn Elliott#Antoine McLean	English	Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four ...
1660	Kasi Lemmons	Kasi Lemmons	Samuel L. Jackson#Jurnee Smollett-Bell#Meagan Good	English	After a daughter witnesses her father having an affair, she begins a chain reaction that could tear her family apart.
1661	Jeb Stuart	Jeb Stuart	Danny Glover#Dennis Quaid#Claudia Stedelin	English	An FBI agent tries to catch a serial killer who kidnapped his son.
1662	Jim Kouf	Jim Kouf	Jim Belushi#Tupac Shakur#Lela Rochon	English	After murdering an undercover DEA agent, two corrupt cops scramble to cover up what they've done.
1663	Ivan Reitman	Len Blum#Daniel Goldberg	Bill Murray#John Candy#Harold Ramis	English#Russian#Polish	Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.
1664	Arthur Penn	David Newman#Robert Benton	Warren Beatty#Faye Dunaway#Michael J. Pollard	USA	Bonnie Parker, a bored waitress falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.
1665	Mel Smith	Rowan Atkinson#Richard Curtis	Rowan Atkinson#Peter MacNicol#John Mills	English	The bumbling Mr. Bean travels to America when he is given the responsibility of bringing a highly valuable painting to a Los Angeles museum.
1666	Robert Downey Sr.	Robert Downey Sr.#Laura Ernst	Alyssa Milano#Mark Boone Junior#Malcolm McDowell	English	Hugo Pool is a quirky tale of a Los Angeles pool cleaner who falls in love with a young man dying of Lou Gerhig's Disease.
1667	Costa-Gavras	Tom Matthews#Tom Matthews	John Travolta#Dustin Hoffman#Alan Alda	English	A disgruntled security guard holds a school trip group hostage, while a news reporter forms a bond with him.
1668	Mike Figgis	Mike Figgis	Wesley Snipes#Nastassja Kinski#Kyle MacLachlan	English	Max/W.Snipes has a one night stand with Karen/N.Kinski in NYC. He returns to his wife, 2 kids and career in LA but is affected. A year later, Max and Karen meet again by chance, but this time they're with their spouses.
1669	Sally Potter	Sally Potter	Sally Potter#Pablo Verón#Morgane Maugran	UK#France#Argentina#Germany#Netherlands#USA	A scriptwriter comes to Paris to work on her film. There she takes up tango lessons and forms a relationship with the dancer.
1670	Michael Winterbottom	Michael Nicholson#Frank Cottrell Boyce	Stephen Dillane#Woody Harrelson#Marisa Tomei	English#Serbian#Bosnian	Journalist Floyd from the U.S., Michael Henderson from the U.K., and their teams meet at the beginning of the Bosnian war in Sarajevo. During their reports, they find an orphanage run by ...
1671	Jonas Pate#Josh Pate	Jonas Pate#Josh Pate	Tim Roth#Chris Penn#Michael Rooker	USA	Textile company heir Wayland is accused of murder of a prostitute named Elizabeth, whose body was found cut in two in the park. The murder is investigated by tough detective Kennesaw and ...
1672	Robert G. Walker	Kenneth A. Enochs	Micky Dolenz#Noah Beery Jr.#Robert Lowery	None	Elmer convinces Corky that he can make it rain and end the drought, despite the previous failures of his many inventions.
1673	Paul Thomas Anderson	Paul Thomas Anderson	Mark Wahlberg#Julianne Moore#Burt Reynolds	USA	The story of a young man's adventures in the California pornography industry of the late 1970s and early 1980s.
1674	Peter Weir	William Kelley#Pamela Wallace	Harrison Ford#Kelly McGillis#Lukas Haas	English#German	When a young Amish boy is sole witness to a murder, policeman John Book goes into hiding in Amish country to protect him until the trial.
1675	John Badham	Jordan Katz	Jason Patric#Irène Jacob#Thomas Lockyer	English	Harry Donovan is an art forger who paints fake Rembrandt picture for five hundred thousand dollars. The girl he meets and gets into bed with, in Paris, Marieke, turns out to be an art ...
1676	Paul Verhoeven	Edward Neumeier#Robert A. Heinlein	Casper Van Dien#Denise Richards#Dina Meyer	English	Humans in a fascist, militaristic future wage war with giant alien bugs.
